date,food_id,food_name,category,quantity_sold,day_of_week,day_of_month,month,week_of_year,is_weekend,rolling_7_day,rolling_14_day
2026-05-25,1,Rice,Cooked Food,51,0,25,5,22,0,51.285714285714285,50.785714285714285
2026-05-26,1,Rice,Cooked Food,37,1,26,5,22,0,49.0,50.642857142857146
2026-05-27,1,Rice,Cooked Food,45,2,27,5,22,0,49.142857142857146,51.0
2026-05-28,1,Rice,Cooked Food,50,3,28,5,22,0,50.142857142857146,51.142857142857146
2026-05-29,1,Rice,Cooked Food,39,4,29,5,22,0,49.42857142857143,50.357142857142854
2026-05-30,1,Rice,Cooked Food,58,5,30,5,22,1,49.0,50.214285714285715
2026-05-31,1,Rice,Cooked Food,51,6,31,5,22,1,47.285714285714285,49.357142857142854
2026-06-01,1,Rice,Cooked Food,53,0,1,6,23,0,47.57142857142857,49.42857142857143
2026-06-02,1,Rice,Cooked Food,40,1,2,6,23,0,48.0,48.5
2026-06-03,1,Rice,Cooked Food,38,2,3,6,23,0,47.0,48.07142857142857
2026-06-04,1,Rice,Cooked Food,53,3,4,6,23,0,47.42857142857143,48.785714285714285
2026-06-05,1,Rice,Cooked Food,50,4,5,6,23,0,49.0,49.214285714285715
2026-06-06,1,Rice,Cooked Food,58,5,6,6,23,1,49.0,49.0
2026-06-07,1,Rice,Cooked Food,56,6,7,6,23,1,49.714285714285715,48.5
2026-06-08,1,Rice,Cooked Food,53,0,8,6,24,0,49.714285714285715,48.642857142857146
2026-06-09,1,Rice,Cooked Food,51,1,9,6,24,0,51.285714285714285,49.642857142857146
2026-06-10,1,Rice,Cooked Food,40,2,10,6,24,0,51.57142857142857,49.285714285714285
2026-06-11,1,Rice,Cooked Food,52,3,11,6,24,0,51.42857142857143,49.42857142857143
2026-06-12,1,Rice,Cooked Food,44,4,12,6,24,0,50.57142857142857,49.785714285714285
2026-06-13,1,Rice,Cooked Food,49,5,13,6,24,1,49.285714285714285,49.142857142857146
2026-06-14,1,Rice,Cooked Food,50,6,14,6,24,1,48.42857142857143,49.07142857142857
2026-06-15,1,Rice,Cooked Food,58,0,15,6,25,0,49.142857142857146,49.42857142857143
2026-06-16,1,Rice,Cooked Food,47,1,16,6,25,0,48.57142857142857,49.92857142857143
2026-06-17,1,Rice,Cooked Food,40,2,17,6,25,0,48.57142857142857,50.07142857142857
2026-06-18,1,Rice,Cooked Food,36,3,18,6,25,0,46.285714285714285,48.857142857142854
2026-06-19,1,Rice,Cooked Food,49,4,19,6,25,0,47.0,48.785714285714285
2026-06-20,1,Rice,Cooked Food,64,5,20,6,25,1,49.142857142857146,49.214285714285715
2026-06-21,1,Rice,Cooked Food,53,6,21,6,25,1,49.57142857142857,49.0
2026-06-22,1,Rice,Cooked Food,47,0,22,6,26,0,48.0,48.57142857142857
2026-06-23,1,Rice,Cooked Food,46,1,23,6,26,0,47.857142857142854,48.214285714285715
2026-06-24,1,Rice,Cooked Food,49,2,24,6,26,0,49.142857142857146,48.857142857142854
2026-06-25,1,Rice,Cooked Food,46,3,25,6,26,0,50.57142857142857,48.42857142857143
2026-06-26,1,Rice,Cooked Food,42,4,26,6,26,0,49.57142857142857,48.285714285714285
2026-06-27,1,Rice,Cooked Food,44,5,27,6,26,1,46.714285714285715,47.92857142857143
2026-06-28,1,Rice,Cooked Food,51,6,28,6,26,1,46.42857142857143,48.0
2026-06-29,1,Rice,Cooked Food,50,0,29,6,27,0,46.857142857142854,47.42857142857143
2026-06-30,1,Rice,Cooked Food,51,1,30,6,27,0,47.57142857142857,47.714285714285715
2026-07-01,1,Rice,Cooked Food,49,2,1,7,27,0,47.57142857142857,48.357142857142854
2026-07-02,1,Rice,Cooked Food,48,3,2,7,27,0,47.857142857142854,49.214285714285715
2026-07-03,1,Rice,Cooked Food,50,4,3,7,27,0,49.0,49.285714285714285
2026-07-04,1,Rice,Cooked Food,53,5,4,7,27,1,50.285714285714285,48.5
2026-07-05,1,Rice,Cooked Food,62,6,5,7,27,1,51.857142857142854,49.142857142857146
2026-07-06,1,Rice,Cooked Food,56,0,6,7,28,0,52.714285714285715,49.785714285714285
2026-07-07,1,Rice,Cooked Food,40,1,7,7,28,0,51.142857142857146,49.357142857142854
2026-07-08,1,Rice,Cooked Food,53,2,8,7,28,0,51.714285714285715,49.642857142857146
2026-07-09,1,Rice,Cooked Food,39,3,9,7,28,0,50.42857142857143,49.142857142857146
2026-07-10,1,Rice,Cooked Food,39,4,10,7,28,0,48.857142857142854,48.92857142857143
2026-07-11,1,Rice,Cooked Food,61,5,11,7,28,1,50.0,50.142857142857146
2026-07-12,1,Rice,Cooked Food,62,6,12,7,28,1,50.0,50.92857142857143
2026-07-13,1,Rice,Cooked Food,57,0,13,7,29,0,50.142857142857146,51.42857142857143
2026-07-14,1,Rice,Cooked Food,50,1,14,7,29,0,51.57142857142857,51.357142857142854
2026-07-15,1,Rice,Cooked Food,50,2,15,7,29,0,51.142857142857146,51.42857142857143
2026-07-16,1,Rice,Cooked Food,46,3,16,7,29,0,52.142857142857146,51.285714285714285
2026-07-17,1,Rice,Cooked Food,41,4,17,7,29,0,52.42857142857143,50.642857142857146
2026-07-18,1,Rice,Cooked Food,61,5,18,7,29,1,52.42857142857143,51.214285714285715
2026-07-19,1,Rice,Cooked Food,74,6,19,7,29,1,54.142857142857146,52.07142857142857
2026-07-20,1,Rice,Cooked Food,42,0,20,7,30,0,52.0,51.07142857142857
2026-07-21,1,Rice,Cooked Food,47,1,21,7,30,0,51.57142857142857,51.57142857142857
2026-07-22,1,Rice,Cooked Food,38,2,22,7,30,0,49.857142857142854,50.5
2026-07-23,1,Rice,Cooked Food,50,3,23,7,30,0,50.42857142857143,51.285714285714285
2026-07-24,1,Rice,Cooked Food,51,4,24,7,30,0,51.857142857142854,52.142857142857146
2026-07-25,1,Rice,Cooked Food,49,5,25,7,30,1,50.142857142857146,51.285714285714285
2026-07-26,1,Rice,Cooked Food,74,6,26,7,30,1,50.142857142857146,52.142857142857146
2026-07-27,1,Rice,Cooked Food,43,0,27,7,31,0,50.285714285714285,51.142857142857146
2026-07-28,1,Rice,Cooked Food,49,1,28,7,31,0,50.57142857142857,51.07142857142857
2026-07-29,1,Rice,Cooked Food,37,2,29,7,31,0,50.42857142857143,50.142857142857146
2026-07-30,1,Rice,Cooked Food,39,3,30,7,31,0,48.857142857142854,49.642857142857146
2026-07-31,1,Rice,Cooked Food,46,4,31,7,31,0,48.142857142857146,50.0
2025-08-01,2,Chapati,Bakery,44,4,1,8,31,0,44.0,44.0
2025-08-02,2,Chapati,Bakery,53,5,2,8,31,1,48.5,48.5
2025-08-03,2,Chapati,Bakery,78,6,3,8,31,1,58.333333333333336,58.333333333333336
2025-08-04,2,Chapati,Bakery,56,0,4,8,32,0,57.75,57.75
2025-08-05,2,Chapati,Bakery,65,1,5,8,32,0,59.2,59.2
2025-08-06,2,Chapati,Bakery,45,2,6,8,32,0,56.833333333333336,56.833333333333336
2025-08-07,2,Chapati,Bakery,52,3,7,8,32,0,56.142857142857146,56.142857142857146
2025-08-08,2,Chapati,Bakery,60,4,8,8,32,0,58.42857142857143,56.625
2025-08-09,2,Chapati,Bakery,73,5,9,8,32,1,61.285714285714285,58.44444444444444
2025-08-10,2,Chapati,Bakery,70,6,10,8,32,1,60.142857142857146,59.6
2025-08-11,2,Chapati,Bakery,54,0,11,8,33,0,59.857142857142854,59.09090909090909
2025-08-12,2,Chapati,Bakery,45,1,12,8,33,0,57.0,57.916666666666664
2025-08-13,2,Chapati,Bakery,55,2,13,8,33,0,58.42857142857143,57.69230769230769
2025-08-14,2,Chapati,Bakery,58,3,14,8,33,0,59.285714285714285,57.714285714285715
2025-08-15,2,Chapati,Bakery,47,4,15,8,33,0,57.42857142857143,57.92857142857143
2025-08-16,2,Chapati,Bakery,67,5,16,8,33,1,56.57142857142857,58.92857142857143
2025-08-17,2,Chapati,Bakery,85,6,17,8,33,1,58.714285714285715,59.42857142857143
2025-08-18,2,Chapati,Bakery,66,0,18,8,34,0,60.42857142857143,60.142857142857146
2025-08-19,2,Chapati,Bakery,48,1,19,8,34,0,60.857142857142854,58.92857142857143
2025-08-20,2,Chapati,Bakery,55,2,20,8,34,0,60.857142857142854,59.642857142857146
2025-08-21,2,Chapati,Bakery,57,3,21,8,34,0,60.714285714285715,60.0
2025-08-22,2,Chapati,Bakery,46,4,22,8,34,0,60.57142857142857,59.0
2025-08-23,2,Chapati,Bakery,64,5,23,8,34,1,60.142857142857146,58.357142857142854
2025-08-24,2,Chapati,Bakery,71,6,24,8,34,1,58.142857142857146,58.42857142857143
2025-08-25,2,Chapati,Bakery,70,0,25,8,35,0,58.714285714285715,59.57142857142857
2025-08-26,2,Chapati,Bakery,64,1,26,8,35,0,61.0,60.92857142857143
2025-08-27,2,Chapati,Bakery,65,2,27,8,35,0,62.42857142857143,61.642857142857146
2025-08-28,2,Chapati,Bakery,59,3,28,8,35,0,62.714285714285715,61.714285714285715
2025-08-29,2,Chapati,Bakery,56,4,29,8,35,0,64.14285714285714,62.357142857142854
2025-08-30,2,Chapati,Bakery,70,5,30,8,35,1,65.0,62.57142857142857
2025-08-31,2,Chapati,Bakery,78,6,31,8,35,1,66.0,62.07142857142857
2025-09-01,2,Chapati,Bakery,55,0,1,9,36,0,63.857142857142854,61.285714285714285
2025-09-02,2,Chapati,Bakery,48,1,2,9,36,0,61.57142857142857,61.285714285714285
2025-09-03,2,Chapati,Bakery,59,2,3,9,36,0,60.714285714285715,61.57142857142857
2025-09-04,2,Chapati,Bakery,64,3,4,9,36,0,61.42857142857143,62.07142857142857
2025-09-05,2,Chapati,Bakery,48,4,5,9,36,0,60.285714285714285,62.214285714285715
2025-09-06,2,Chapati,Bakery,60,5,6,9,36,1,58.857142857142854,61.92857142857143
2025-09-07,2,Chapati,Bakery,61,6,7,9,36,1,56.42857142857143,61.214285714285715
2025-09-08,2,Chapati,Bakery,51,0,8,9,37,0,55.857142857142854,59.857142857142854
2025-09-09,2,Chapati,Bakery,46,1,9,9,37,0,55.57142857142857,58.57142857142857
2025-09-10,2,Chapati,Bakery,65,2,10,9,37,0,56.42857142857143,58.57142857142857
2025-09-11,2,Chapati,Bakery,63,3,11,9,37,0,56.285714285714285,58.857142857142854
2025-09-12,2,Chapati,Bakery,61,4,12,9,37,0,58.142857142857146,59.214285714285715
2025-09-13,2,Chapati,Bakery,75,5,13,9,37,1,60.285714285714285,59.57142857142857
2025-09-14,2,Chapati,Bakery,64,6,14,9,37,1,60.714285714285715,58.57142857142857
2025-09-15,2,Chapati,Bakery,55,0,15,9,38,0,61.285714285714285,58.57142857142857
2025-09-16,2,Chapati,Bakery,64,1,16,9,38,0,63.857142857142854,59.714285714285715
2025-09-17,2,Chapati,Bakery,51,2,17,9,38,0,61.857142857142854,59.142857142857146
2025-09-18,2,Chapati,Bakery,50,3,18,9,38,0,60.0,58.142857142857146
2025-09-19,2,Chapati,Bakery,56,4,19,9,38,0,59.285714285714285,58.714285714285715
2025-09-20,2,Chapati,Bakery,58,5,20,9,38,1,56.857142857142854,58.57142857142857
2025-09-21,2,Chapati,Bakery,70,6,21,9,38,1,57.714285714285715,59.214285714285715
2025-09-22,2,Chapati,Bakery,59,0,22,9,39,0,58.285714285714285,59.785714285714285
2025-09-23,2,Chapati,Bakery,49,1,23,9,39,0,56.142857142857146,60.0
2025-09-24,2,Chapati,Bakery,65,2,24,9,39,0,58.142857142857146,60.0
2025-09-25,2,Chapati,Bakery,65,3,25,9,39,0,60.285714285714285,60.142857142857146
2025-09-26,2,Chapati,Bakery,56,4,26,9,39,0,60.285714285714285,59.785714285714285
2025-09-27,2,Chapati,Bakery,66,5,27,9,39,1,61.42857142857143,59.142857142857146
2025-09-28,2,Chapati,Bakery,64,6,28,9,39,1,60.57142857142857,59.142857142857146
2025-09-29,2,Chapati,Bakery,53,0,29,9,40,0,59.714285714285715,59.0
2025-09-30,2,Chapati,Bakery,44,1,30,9,40,0,59.0,57.57142857142857
2025-10-01,2,Chapati,Bakery,57,2,1,10,40,0,57.857142857142854,58.0
2025-10-02,2,Chapati,Bakery,47,3,2,10,40,0,55.285714285714285,57.785714285714285
2025-10-03,2,Chapati,Bakery,58,4,3,10,40,0,55.57142857142857,57.92857142857143
2025-10-04,2,Chapati,Bakery,62,5,4,10,40,1,55.0,58.214285714285715
2025-10-05,2,Chapati,Bakery,71,6,5,10,40,1,56.0,58.285714285714285
2025-10-06,2,Chapati,Bakery,52,0,6,10,41,0,55.857142857142854,57.785714285714285
2025-10-07,2,Chapati,Bakery,57,1,7,10,41,0,57.714285714285715,58.357142857142854
2025-10-08,2,Chapati,Bakery,58,2,8,10,41,0,57.857142857142854,57.857142857142854
2025-10-09,2,Chapati,Bakery,60,3,9,10,41,0,59.714285714285715,57.5
2025-10-10,2,Chapati,Bakery,52,4,10,10,41,0,58.857142857142854,57.214285714285715
2025-10-11,2,Chapati,Bakery,74,5,11,10,41,1,60.57142857142857,57.785714285714285
2025-10-12,2,Chapati,Bakery,75,6,12,10,41,1,61.142857142857146,58.57142857142857
2025-10-13,2,Chapati,Bakery,54,0,13,10,42,0,61.42857142857143,58.642857142857146
2025-10-14,2,Chapati,Bakery,61,1,14,10,42,0,62.0,59.857142857142854
2025-10-15,2,Chapati,Bakery,59,2,15,10,42,0,62.142857142857146,60.0
2025-10-16,2,Chapati,Bakery,48,3,16,10,42,0,60.42857142857143,60.07142857142857
2025-10-17,2,Chapati,Bakery,51,4,17,10,42,0,60.285714285714285,59.57142857142857
2025-10-18,2,Chapati,Bakery,72,5,18,10,42,1,60.0,60.285714285714285
2025-10-19,2,Chapati,Bakery,63,6,19,10,42,1,58.285714285714285,59.714285714285715
2025-10-20,2,Chapati,Bakery,61,0,20,10,43,0,59.285714285714285,60.357142857142854
2025-10-21,2,Chapati,Bakery,53,1,21,10,43,0,58.142857142857146,60.07142857142857
2025-10-22,2,Chapati,Bakery,57,2,22,10,43,0,57.857142857142854,60.0
2025-10-23,2,Chapati,Bakery,57,3,23,10,43,0,59.142857142857146,59.785714285714285
2025-10-24,2,Chapati,Bakery,50,4,24,10,43,0,59.0,59.642857142857146
2025-10-25,2,Chapati,Bakery,56,5,25,10,43,1,56.714285714285715,58.357142857142854
2025-10-26,2,Chapati,Bakery,82,6,26,10,43,1,59.42857142857143,58.857142857142854
2025-10-27,2,Chapati,Bakery,70,0,27,10,44,0,60.714285714285715,60.0
2025-10-28,2,Chapati,Bakery,50,1,28,10,44,0,60.285714285714285,59.214285714285715
2025-10-29,2,Chapati,Bakery,55,2,29,10,44,0,60.0,58.92857142857143
2025-10-30,2,Chapati,Bakery,65,3,30,10,44,0,61.142857142857146,60.142857142857146
2025-10-31,2,Chapati,Bakery,60,4,31,10,44,0,62.57142857142857,60.785714285714285
2025-11-01,2,Chapati,Bakery,55,5,1,11,44,1,62.42857142857143,59.57142857142857
2025-11-02,2,Chapati,Bakery,89,6,2,11,44,1,63.42857142857143,61.42857142857143
2025-11-03,2,Chapati,Bakery,60,0,3,11,45,0,62.0,61.357142857142854
2025-11-04,2,Chapati,Bakery,57,1,4,11,45,0,63.0,61.642857142857146
2025-11-05,2,Chapati,Bakery,65,2,5,11,45,0,64.42857142857143,62.214285714285715
2025-11-06,2,Chapati,Bakery,64,3,6,11,45,0,64.28571428571429,62.714285714285715
2025-11-07,2,Chapati,Bakery,62,4,7,11,45,0,64.57142857142857,63.57142857142857
2025-11-08,2,Chapati,Bakery,75,5,8,11,45,1,67.42857142857143,64.92857142857143
2025-11-09,2,Chapati,Bakery,69,6,9,11,45,1,64.57142857142857,64.0
2025-11-10,2,Chapati,Bakery,61,0,10,11,46,0,64.71428571428571,63.357142857142854
2025-11-11,2,Chapati,Bakery,44,1,11,11,46,0,62.857142857142854,62.92857142857143
2025-11-12,2,Chapati,Bakery,54,2,12,11,46,0,61.285714285714285,62.857142857142854
2025-11-13,2,Chapati,Bakery,54,3,13,11,46,0,59.857142857142854,62.07142857142857
2025-11-14,2,Chapati,Bakery,59,4,14,11,46,0,59.42857142857143,62.0
2025-11-15,2,Chapati,Bakery,72,5,15,11,46,1,59.0,63.214285714285715
2025-11-16,2,Chapati,Bakery,73,6,16,11,46,1,59.57142857142857,62.07142857142857
2025-11-17,2,Chapati,Bakery,67,0,17,11,47,0,60.42857142857143,62.57142857142857
2025-11-18,2,Chapati,Bakery,45,1,18,11,47,0,60.57142857142857,61.714285714285715
2025-11-19,2,Chapati,Bakery,49,2,19,11,47,0,59.857142857142854,60.57142857142857
2025-11-20,2,Chapati,Bakery,56,3,20,11,47,0,60.142857142857146,60.0
2025-11-21,2,Chapati,Bakery,49,4,21,11,47,0,58.714285714285715,59.07142857142857
2025-11-22,2,Chapati,Bakery,67,5,22,11,47,1,58.0,58.5
2025-11-23,2,Chapati,Bakery,84,6,23,11,47,1,59.57142857142857,59.57142857142857
2025-11-24,2,Chapati,Bakery,68,0,24,11,48,0,59.714285714285715,60.07142857142857
2025-11-25,2,Chapati,Bakery,45,1,25,11,48,0,59.714285714285715,60.142857142857146
2025-11-26,2,Chapati,Bakery,64,2,26,11,48,0,61.857142857142854,60.857142857142854
2025-11-27,2,Chapati,Bakery,46,3,27,11,48,0,60.42857142857143,60.285714285714285
2025-11-28,2,Chapati,Bakery,61,4,28,11,48,0,62.142857142857146,60.42857142857143
2025-11-29,2,Chapati,Bakery,68,5,29,11,48,1,62.285714285714285,60.142857142857146
2025-11-30,2,Chapati,Bakery,88,6,30,11,48,1,62.857142857142854,61.214285714285715
2025-12-01,2,Chapati,Bakery,71,0,1,12,49,0,63.285714285714285,61.5
2025-12-02,2,Chapati,Bakery,60,1,2,12,49,0,65.42857142857143,62.57142857142857
2025-12-03,2,Chapati,Bakery,52,2,3,12,49,0,63.714285714285715,62.785714285714285
2025-12-04,2,Chapati,Bakery,59,3,4,12,49,0,65.57142857142857,63.0
2025-12-05,2,Chapati,Bakery,54,4,5,12,49,0,64.57142857142857,63.357142857142854
2025-12-06,2,Chapati,Bakery,67,5,6,12,49,1,64.42857142857143,63.357142857142854
2025-12-07,2,Chapati,Bakery,88,6,7,12,49,1,64.42857142857143,63.642857142857146
2025-12-08,2,Chapati,Bakery,49,0,8,12,50,0,61.285714285714285,62.285714285714285
2025-12-09,2,Chapati,Bakery,55,1,9,12,50,0,60.57142857142857,63.0
2025-12-10,2,Chapati,Bakery,44,2,10,12,50,0,59.42857142857143,61.57142857142857
2025-12-11,2,Chapati,Bakery,52,3,11,12,50,0,58.42857142857143,62.0
2025-12-12,2,Chapati,Bakery,50,4,12,12,50,0,57.857142857142854,61.214285714285715
2025-12-13,2,Chapati,Bakery,55,5,13,12,50,1,56.142857142857146,60.285714285714285
2025-12-14,2,Chapati,Bakery,67,6,14,12,50,1,53.142857142857146,58.785714285714285
2025-12-15,2,Chapati,Bakery,52,0,15,12,51,0,53.57142857142857,57.42857142857143
2025-12-16,2,Chapati,Bakery,56,1,16,12,51,0,53.714285714285715,57.142857142857146
2025-12-17,2,Chapati,Bakery,63,2,17,12,51,0,56.42857142857143,57.92857142857143
2025-12-18,2,Chapati,Bakery,48,3,18,12,51,0,55.857142857142854,57.142857142857146
2025-12-19,2,Chapati,Bakery,65,4,19,12,51,0,58.0,57.92857142857143
2025-12-20,2,Chapati,Bakery,57,5,20,12,51,1,58.285714285714285,57.214285714285715
2025-12-21,2,Chapati,Bakery,65,6,21,12,51,1,58.0,55.57142857142857
2025-12-22,2,Chapati,Bakery,65,0,22,12,52,0,59.857142857142854,56.714285714285715
2025-12-23,2,Chapati,Bakery,49,1,23,12,52,0,58.857142857142854,56.285714285714285
2025-12-24,2,Chapati,Bakery,50,2,24,12,52,0,57.0,56.714285714285715
2025-12-25,2,Chapati,Bakery,50,3,25,12,52,0,57.285714285714285,56.57142857142857
2025-12-26,2,Chapati,Bakery,52,4,26,12,52,0,55.42857142857143,56.714285714285715
2025-12-27,2,Chapati,Bakery,53,5,27,12,52,1,54.857142857142854,56.57142857142857
2025-12-28,2,Chapati,Bakery,61,6,28,12,52,1,54.285714285714285,56.142857142857146
2025-12-29,2,Chapati,Bakery,54,0,29,12,1,0,52.714285714285715,56.285714285714285
2025-12-30,2,Chapati,Bakery,55,1,30,12,1,0,53.57142857142857,56.214285714285715
2025-12-31,2,Chapati,Bakery,49,2,31,12,1,0,53.42857142857143,55.214285714285715
2026-01-01,2,Chapati,Bakery,54,3,1,1,1,0,54.0,55.642857142857146
2026-01-02,2,Chapati,Bakery,63,4,2,1,1,0,55.57142857142857,55.5
2026-01-03,2,Chapati,Bakery,66,5,3,1,1,1,57.42857142857143,56.142857142857146
2026-01-04,2,Chapati,Bakery,79,6,4,1,1,1,60.0,57.142857142857146
2026-01-05,2,Chapati,Bakery,64,0,5,1,2,0,61.42857142857143,57.07142857142857
2026-01-06,2,Chapati,Bakery,59,1,6,1,2,0,62.0,57.785714285714285
2026-01-07,2,Chapati,Bakery,52,2,7,1,2,0,62.42857142857143,57.92857142857143
2026-01-08,2,Chapati,Bakery,46,3,8,1,2,0,61.285714285714285,57.642857142857146
2026-01-09,2,Chapati,Bakery,56,4,9,1,2,0,60.285714285714285,57.92857142857143
2026-01-10,2,Chapati,Bakery,60,5,10,1,2,1,59.42857142857143,58.42857142857143
2026-01-11,2,Chapati,Bakery,76,6,11,1,2,1,59.0,59.5
2026-01-12,2,Chapati,Bakery,60,0,12,1,3,0,58.42857142857143,59.92857142857143
2026-01-13,2,Chapati,Bakery,63,1,13,1,3,0,59.0,60.5
2026-01-14,2,Chapati,Bakery,60,2,14,1,3,0,60.142857142857146,61.285714285714285
2026-01-15,2,Chapati,Bakery,50,3,15,1,3,0,60.714285714285715,61.0
2026-01-16,2,Chapati,Bakery,52,4,16,1,3,0,60.142857142857146,60.214285714285715
2026-01-17,2,Chapati,Bakery,74,5,17,1,3,1,62.142857142857146,60.785714285714285
2026-01-18,2,Chapati,Bakery,86,6,18,1,3,1,63.57142857142857,61.285714285714285
2026-01-19,2,Chapati,Bakery,71,0,19,1,4,0,65.14285714285714,61.785714285714285
2026-01-20,2,Chapati,Bakery,65,1,20,1,4,0,65.42857142857143,62.214285714285715
2026-01-21,2,Chapati,Bakery,50,2,21,1,4,0,64.0,62.07142857142857
2026-01-22,2,Chapati,Bakery,49,3,22,1,4,0,63.857142857142854,62.285714285714285
2026-01-23,2,Chapati,Bakery,45,4,23,1,4,0,62.857142857142854,61.5
2026-01-24,2,Chapati,Bakery,66,5,24,1,4,1,61.714285714285715,61.92857142857143
2026-01-25,2,Chapati,Bakery,63,6,25,1,4,1,58.42857142857143,61.0
2026-01-26,2,Chapati,Bakery,59,0,26,1,5,0,56.714285714285715,60.92857142857143
2026-01-27,2,Chapati,Bakery,57,1,27,1,5,0,55.57142857142857,60.5
2026-01-28,2,Chapati,Bakery,61,2,28,1,5,0,57.142857142857146,60.57142857142857
2026-01-29,2,Chapati,Bakery,50,3,29,1,5,0,57.285714285714285,60.57142857142857
2026-01-30,2,Chapati,Bakery,49,4,30,1,5,0,57.857142857142854,60.357142857142854
2026-01-31,2,Chapati,Bakery,62,5,31,1,5,1,57.285714285714285,59.5
2026-02-01,2,Chapati,Bakery,88,6,1,2,5,1,60.857142857142854,59.642857142857146
2026-02-02,2,Chapati,Bakery,56,0,2,2,6,0,60.42857142857143,58.57142857142857
2026-02-03,2,Chapati,Bakery,44,1,3,2,6,0,58.57142857142857,57.07142857142857
2026-02-04,2,Chapati,Bakery,58,2,4,2,6,0,58.142857142857146,57.642857142857146
2026-02-05,2,Chapati,Bakery,44,3,5,2,6,0,57.285714285714285,57.285714285714285
2026-02-06,2,Chapati,Bakery,64,4,6,2,6,0,59.42857142857143,58.642857142857146
2026-02-07,2,Chapati,Bakery,55,5,7,2,6,1,58.42857142857143,57.857142857142854
2026-02-08,2,Chapati,Bakery,90,6,8,2,6,1,58.714285714285715,59.785714285714285
2026-02-09,2,Chapati,Bakery,59,0,9,2,7,0,59.142857142857146,59.785714285714285
2026-02-10,2,Chapati,Bakery,63,1,10,2,7,0,61.857142857142854,60.214285714285715
2026-02-11,2,Chapati,Bakery,48,2,11,2,7,0,60.42857142857143,59.285714285714285
2026-02-12,2,Chapati,Bakery,57,3,12,2,7,0,62.285714285714285,59.785714285714285
2026-02-13,2,Chapati,Bakery,45,4,13,2,7,0,59.57142857142857,59.5
2026-02-14,2,Chapati,Bakery,69,5,14,2,7,1,61.57142857142857,60.0
2026-02-15,2,Chapati,Bakery,65,6,15,2,7,1,58.0,58.357142857142854
2026-02-16,2,Chapati,Bakery,63,0,16,2,8,0,58.57142857142857,58.857142857142854
2026-02-17,2,Chapati,Bakery,47,1,17,2,8,0,56.285714285714285,59.07142857142857
2026-02-18,2,Chapati,Bakery,45,2,18,2,8,0,55.857142857142854,58.142857142857146
2026-02-19,2,Chapati,Bakery,57,3,19,2,8,0,55.857142857142854,59.07142857142857
2026-02-20,2,Chapati,Bakery,45,4,20,2,8,0,55.857142857142854,57.714285714285715
2026-02-21,2,Chapati,Bakery,75,5,21,2,8,1,56.714285714285715,59.142857142857146
2026-02-22,2,Chapati,Bakery,68,6,22,2,8,1,57.142857142857146,57.57142857142857
2026-02-23,2,Chapati,Bakery,56,0,23,2,9,0,56.142857142857146,57.357142857142854
2026-02-24,2,Chapati,Bakery,44,1,24,2,9,0,55.714285714285715,56.0
2026-02-25,2,Chapati,Bakery,63,2,25,2,9,0,58.285714285714285,57.07142857142857
2026-02-26,2,Chapati,Bakery,60,3,26,2,9,0,58.714285714285715,57.285714285714285
2026-02-27,2,Chapati,Bakery,60,4,27,2,9,0,60.857142857142854,58.357142857142854
2026-02-28,2,Chapati,Bakery,61,5,28,2,9,1,58.857142857142854,57.785714285714285
2026-03-01,2,Chapati,Bakery,70,6,1,3,9,1,59.142857142857146,58.142857142857146
2026-03-02,2,Chapati,Bakery,72,0,2,3,10,0,61.42857142857143,58.785714285714285
2026-03-03,2,Chapati,Bakery,61,1,3,3,10,0,63.857142857142854,59.785714285714285
2026-03-04,2,Chapati,Bakery,44,2,4,3,10,0,61.142857142857146,59.714285714285715
2026-03-05,2,Chapati,Bakery,47,3,5,3,10,0,59.285714285714285,59.0
2026-03-06,2,Chapati,Bakery,46,4,6,3,10,0,57.285714285714285,59.07142857142857
2026-03-07,2,Chapati,Bakery,75,5,7,3,10,1,59.285714285714285,59.07142857142857
