date,food_id,food_name,category,quantity_sold
2026-06-21,8,Pulao,Prepared Food,54
2026-06-22,1,Rice,Grains,47
2026-06-22,2,Chapati,Bakery,71
2026-06-22,3,Vegetable Curry,Cooked Food,35
2026-06-22,4,Dal,Cooked Food,28
2026-06-22,5,Bread,Bakery,40
2026-06-22,6,Milk,Dairy,45
2026-06-22,7,Curd,Dairy,35
2026-06-22,8,Pulao,Prepared Food,43
2026-06-23,1,Rice,Grains,46
2026-06-23,2,Chapati,Bakery,61
2026-06-23,3,Vegetable Curry,Cooked Food,37
2026-06-23,4,Dal,Cooked Food,34
2026-06-23,5,Bread,Bakery,42
2026-06-23,6,Milk,Dairy,46
2026-06-23,7,Curd,Dairy,32
2026-06-23,8,Pulao,Prepared Food,38
2026-06-24,1,Rice,Grains,49
2026-06-24,2,Chapati,Bakery,50
2026-06-24,3,Vegetable Curry,Cooked Food,28
2026-06-24,4,Dal,Cooked Food,34
2026-06-24,5,Bread,Bakery,47
2026-06-24,6,Milk,Dairy,49
2026-06-24,7,Curd,Dairy,27
2026-06-24,8,Pulao,Prepared Food,37
2026-06-25,1,Rice,Grains,46
2026-06-25,2,Chapati,Bakery,55
2026-06-25,3,Vegetable Curry,Cooked Food,41
2026-06-25,4,Dal,Cooked Food,35
2026-06-25,5,Bread,Bakery,46
2026-06-25,6,Milk,Dairy,42
2026-06-25,7,Curd,Dairy,36
2026-06-25,8,Pulao,Prepared Food,39
2026-06-26,1,Rice,Grains,42
2026-06-26,2,Chapati,Bakery,59
2026-06-26,3,Vegetable Curry,Cooked Food,38
2026-06-26,4,Dal,Cooked Food,35
2026-06-26,5,Bread,Bakery,44
2026-06-26,6,Milk,Dairy,40
2026-06-26,7,Curd,Dairy,26
2026-06-26,8,Pulao,Prepared Food,34
2026-06-27,1,Rice,Grains,44
2026-06-27,2,Chapati,Bakery,54
2026-06-27,3,Vegetable Curry,Cooked Food,46
2026-06-27,4,Dal,Cooked Food,36
2026-06-27,5,Bread,Bakery,50
2026-06-27,6,Milk,Dairy,60
2026-06-27,7,Curd,Dairy,37
2026-06-27,8,Pulao,Prepared Food,49
2026-06-28,1,Rice,Grains,51
2026-06-28,2,Chapati,Bakery,77
2026-06-28,3,Vegetable Curry,Cooked Food,50
2026-06-28,4,Dal,Cooked Food,37
2026-06-28,5,Bread,Bakery,51
2026-06-28,6,Milk,Dairy,69
2026-06-28,7,Curd,Dairy,38
2026-06-28,8,Pulao,Prepared Food,58
2026-06-29,1,Rice,Grains,50
2026-06-29,2,Chapati,Bakery,57
2026-06-29,3,Vegetable Curry,Cooked Food,40
2026-06-29,4,Dal,Cooked Food,37
2026-06-29,5,Bread,Bakery,47
2026-06-29,6,Milk,Dairy,45
2026-06-29,7,Curd,Dairy,37
2026-06-29,8,Pulao,Prepared Food,45
2026-06-30,1,Rice,Grains,51
2026-06-30,2,Chapati,Bakery,45
2026-06-30,3,Vegetable Curry,Cooked Food,29
2026-06-30,4,Dal,Cooked Food,29
2026-06-30,5,Bread,Bakery,39
2026-06-30,6,Milk,Dairy,52
2026-06-30,7,Curd,Dairy,29
2026-06-30,8,Pulao,Prepared Food,41
2026-07-01,1,Rice,Grains,49
2026-07-01,2,Chapati,Bakery,46
2026-07-01,3,Vegetable Curry,Cooked Food,37
2026-07-01,4,Dal,Cooked Food,32
2026-07-01,5,Bread,Bakery,34
2026-07-01,6,Milk,Dairy,59
2026-07-01,7,Curd,Dairy,32
2026-07-01,8,Pulao,Prepared Food,42
2026-07-02,1,Rice,Grains,48
2026-07-02,2,Chapati,Bakery,47
2026-07-02,3,Vegetable Curry,Cooked Food,29
2026-07-02,4,Dal,Cooked Food,33
2026-07-02,5,Bread,Bakery,36
2026-07-02,6,Milk,Dairy,57
2026-07-02,7,Curd,Dairy,35
2026-07-02,8,Pulao,Prepared Food,30
2026-07-03,1,Rice,Grains,50
2026-07-03,2,Chapati,Bakery,49
2026-07-03,3,Vegetable Curry,Cooked Food,28
2026-07-03,4,Dal,Cooked Food,32
2026-07-03,5,Bread,Bakery,41
2026-07-03,6,Milk,Dairy,41
2026-07-03,7,Curd,Dairy,31
2026-07-03,8,Pulao,Prepared Food,35
2026-07-04,1,Rice,Grains,53
2026-07-04,2,Chapati,Bakery,67
2026-07-04,3,Vegetable Curry,Cooked Food,39
2026-07-04,4,Dal,Cooked Food,32
2026-07-04,5,Bread,Bakery,40
2026-07-04,6,Milk,Dairy,61
2026-07-04,7,Curd,Dairy,41
2026-07-04,8,Pulao,Prepared Food,40
2026-07-05,1,Rice,Grains,62
2026-07-05,2,Chapati,Bakery,62
2026-07-05,3,Vegetable Curry,Cooked Food,55
2026-07-05,4,Dal,Cooked Food,37
2026-07-05,5,Bread,Bakery,54
2026-07-05,6,Milk,Dairy,65
2026-07-05,7,Curd,Dairy,37
2026-07-05,8,Pulao,Prepared Food,61
2026-07-06,1,Rice,Grains,56
2026-07-06,2,Chapati,Bakery,61
2026-07-06,3,Vegetable Curry,Cooked Food,44
2026-07-06,4,Dal,Cooked Food,36
2026-07-06,5,Bread,Bakery,42
2026-07-06,6,Milk,Dairy,51
2026-07-06,7,Curd,Dairy,34
2026-07-06,8,Pulao,Prepared Food,45
2026-07-07,1,Rice,Grains,40
2026-07-07,2,Chapati,Bakery,45
2026-07-07,3,Vegetable Curry,Cooked Food,33
2026-07-07,4,Dal,Cooked Food,30
2026-07-07,5,Bread,Bakery,46
2026-07-07,6,Milk,Dairy,43
2026-07-07,7,Curd,Dairy,35
2026-07-07,8,Pulao,Prepared Food,45
2026-07-08,1,Rice,Grains,53
2026-07-08,2,Chapati,Bakery,45
2026-07-08,3,Vegetable Curry,Cooked Food,34
2026-07-08,4,Dal,Cooked Food,27
2026-07-08,5,Bread,Bakery,45
2026-07-08,6,Milk,Dairy,46
2026-07-08,7,Curd,Dairy,32
2026-07-08,8,Pulao,Prepared Food,30
2026-07-09,1,Rice,Grains,39
2026-07-09,2,Chapati,Bakery,56
2026-07-09,3,Vegetable Curry,Cooked Food,32
2026-07-09,4,Dal,Cooked Food,31
2026-07-09,5,Bread,Bakery,39
2026-07-09,6,Milk,Dairy,51
2026-07-09,7,Curd,Dairy,31
2026-07-09,8,Pulao,Prepared Food,42
2026-07-10,1,Rice,Grains,39
2026-07-10,2,Chapati,Bakery,63
2026-07-10,3,Vegetable Curry,Cooked Food,38
2026-07-10,4,Dal,Cooked Food,26
2026-07-10,5,Bread,Bakery,32
2026-07-10,6,Milk,Dairy,48
2026-07-10,7,Curd,Dairy,28
2026-07-10,8,Pulao,Prepared Food,35
2026-07-11,1,Rice,Grains,61
2026-07-11,2,Chapati,Bakery,75
2026-07-11,3,Vegetable Curry,Cooked Food,49
2026-07-11,4,Dal,Cooked Food,28
2026-07-11,5,Bread,Bakery,51
2026-07-11,6,Milk,Dairy,68
2026-07-11,7,Curd,Dairy,41
2026-07-11,8,Pulao,Prepared Food,38
2026-07-12,1,Rice,Grains,62
2026-07-12,2,Chapati,Bakery,67
2026-07-12,3,Vegetable Curry,Cooked Food,48
2026-07-12,4,Dal,Cooked Food,34
2026-07-12,5,Bread,Bakery,66
2026-07-12,6,Milk,Dairy,74
2026-07-12,7,Curd,Dairy,36
2026-07-12,8,Pulao,Prepared Food,61
2026-07-13,1,Rice,Grains,57
2026-07-13,2,Chapati,Bakery,60
2026-07-13,3,Vegetable Curry,Cooked Food,41
2026-07-13,4,Dal,Cooked Food,31
2026-07-13,5,Bread,Bakery,52
2026-07-13,6,Milk,Dairy,45
2026-07-13,7,Curd,Dairy,29
2026-07-13,8,Pulao,Prepared Food,35
2026-07-14,1,Rice,Grains,50
2026-07-14,2,Chapati,Bakery,45
2026-07-14,3,Vegetable Curry,Cooked Food,35
2026-07-14,4,Dal,Cooked Food,29
2026-07-14,5,Bread,Bakery,47
2026-07-14,6,Milk,Dairy,44
2026-07-14,7,Curd,Dairy,28
2026-07-14,8,Pulao,Prepared Food,35
2026-07-15,1,Rice,Grains,50
2026-07-15,2,Chapati,Bakery,59
2026-07-15,3,Vegetable Curry,Cooked Food,38
2026-07-15,4,Dal,Cooked Food,27
2026-07-15,5,Bread,Bakery,36
2026-07-15,6,Milk,Dairy,41
2026-07-15,7,Curd,Dairy,28
2026-07-15,8,Pulao,Prepared Food,42
2026-07-16,1,Rice,Grains,46
2026-07-16,2,Chapati,Bakery,47
2026-07-16,3,Vegetable Curry,Cooked Food,30
2026-07-16,4,Dal,Cooked Food,29
2026-07-16,5,Bread,Bakery,38
2026-07-16,6,Milk,Dairy,50
2026-07-16,7,Curd,Dairy,37
2026-07-16,8,Pulao,Prepared Food,33
2026-07-17,1,Rice,Grains,41
2026-07-17,2,Chapati,Bakery,49
2026-07-17,3,Vegetable Curry,Cooked Food,29
2026-07-17,4,Dal,Cooked Food,25
2026-07-17,5,Bread,Bakery,42
2026-07-17,6,Milk,Dairy,56
2026-07-17,7,Curd,Dairy,34
2026-07-17,8,Pulao,Prepared Food,31
2026-07-18,1,Rice,Grains,61
2026-07-18,2,Chapati,Bakery,61
2026-07-18,3,Vegetable Curry,Cooked Food,35
2026-07-18,4,Dal,Cooked Food,32
2026-07-18,5,Bread,Bakery,45
2026-07-18,6,Milk,Dairy,60
2026-07-18,7,Curd,Dairy,41
2026-07-18,8,Pulao,Prepared Food,41
2026-07-19,1,Rice,Grains,74
2026-07-19,2,Chapati,Bakery,61
2026-07-19,3,Vegetable Curry,Cooked Food,46
2026-07-19,4,Dal,Cooked Food,40
2026-07-19,5,Bread,Bakery,60
2026-07-19,6,Milk,Dairy,62
2026-07-19,7,Curd,Dairy,43
2026-07-19,8,Pulao,Prepared Food,58
2026-07-20,1,Rice,Grains,42
2026-07-20,2,Chapati,Bakery,48
2026-07-20,3,Vegetable Curry,Cooked Food,43
2026-07-20,4,Dal,Cooked Food,39
2026-07-20,5,Bread,Bakery,37
2026-07-20,6,Milk,Dairy,62
2026-07-20,7,Curd,Dairy,33
2026-07-20,8,Pulao,Prepared Food,43
2026-07-21,1,Rice,Grains,47
2026-07-21,2,Chapati,Bakery,56
2026-07-21,3,Vegetable Curry,Cooked Food,31
2026-07-21,4,Dal,Cooked Food,33
2026-07-21,5,Bread,Bakery,32
2026-07-21,6,Milk,Dairy,41
2026-07-21,7,Curd,Dairy,37
2026-07-21,8,Pulao,Prepared Food,37
2026-07-22,1,Rice,Grains,38
2026-07-22,2,Chapati,Bakery,63
2026-07-22,3,Vegetable Curry,Cooked Food,39
2026-07-22,4,Dal,Cooked Food,27
2026-07-22,5,Bread,Bakery,32
2026-07-22,6,Milk,Dairy,49
2026-07-22,7,Curd,Dairy,27
2026-07-22,8,Pulao,Prepared Food,39
2026-07-23,1,Rice,Grains,50
2026-07-23,2,Chapati,Bakery,52
2026-07-23,3,Vegetable Curry,Cooked Food,28
2026-07-23,4,Dal,Cooked Food,32
2026-07-23,5,Bread,Bakery,34
2026-07-23,6,Milk,Dairy,44
2026-07-23,7,Curd,Dairy,27
2026-07-23,8,Pulao,Prepared Food,34
2026-07-24,1,Rice,Grains,51
2026-07-24,2,Chapati,Bakery,44
2026-07-24,3,Vegetable Curry,Cooked Food,36
2026-07-24,4,Dal,Cooked Food,26
2026-07-24,5,Bread,Bakery,36
2026-07-24,6,Milk,Dairy,48
2026-07-24,7,Curd,Dairy,32
2026-07-24,8,Pulao,Prepared Food,31
2026-07-25,1,Rice,Grains,49
2026-07-25,2,Chapati,Bakery,56
2026-07-25,3,Vegetable Curry,Cooked Food,36
2026-07-25,4,Dal,Cooked Food,41
2026-07-25,5,Bread,Bakery,48
2026-07-25,6,Milk,Dairy,63
2026-07-25,7,Curd,Dairy,43
2026-07-25,8,Pulao,Prepared Food,50
2026-07-26,1,Rice,Grains,74
2026-07-26,2,Chapati,Bakery,84
2026-07-26,3,Vegetable Curry,Cooked Food,45
2026-07-26,4,Dal,Cooked Food,42
2026-07-26,5,Bread,Bakery,54
2026-07-26,6,Milk,Dairy,80
2026-07-26,7,Curd,Dairy,44
2026-07-26,8,Pulao,Prepared Food,50
2026-07-27,1,Rice,Grains,43
2026-07-27,2,Chapati,Bakery,56
2026-07-27,3,Vegetable Curry,Cooked Food,34
2026-07-27,4,Dal,Cooked Food,38
2026-07-27,5,Bread,Bakery,48
2026-07-27,6,Milk,Dairy,45
2026-07-27,7,Curd,Dairy,42
2026-07-27,8,Pulao,Prepared Food,42
2026-07-28,1,Rice,Grains,49
2026-07-28,2,Chapati,Bakery,65
2026-07-28,3,Vegetable Curry,Cooked Food,41
2026-07-28,4,Dal,Cooked Food,25
2026-07-28,5,Bread,Bakery,42
2026-07-28,6,Milk,Dairy,45
2026-07-28,7,Curd,Dairy,36
2026-07-28,8,Pulao,Prepared Food,44
2026-07-29,1,Rice,Grains,37
2026-07-29,2,Chapati,Bakery,65
2026-07-29,3,Vegetable Curry,Cooked Food,31
2026-07-29,4,Dal,Cooked Food,34
2026-07-29,5,Bread,Bakery,44
2026-07-29,6,Milk,Dairy,47
2026-07-29,7,Curd,Dairy,36
2026-07-29,8,Pulao,Prepared Food,43
2026-07-30,1,Rice,Grains,39
2026-07-30,2,Chapati,Bakery,57
2026-07-30,3,Vegetable Curry,Cooked Food,39
2026-07-30,4,Dal,Cooked Food,32
2026-07-30,5,Bread,Bakery,46
2026-07-30,6,Milk,Dairy,40
2026-07-30,7,Curd,Dairy,34
2026-07-30,8,Pulao,Prepared Food,44
2026-07-31,1,Rice,Grains,46
2026-07-31,2,Chapati,Bakery,56
2026-07-31,3,Vegetable Curry,Cooked Food,30
2026-07-31,4,Dal,Cooked Food,35
2026-07-31,5,Bread,Bakery,46
2026-07-31,6,Milk,Dairy,49
2026-07-31,7,Curd,Dairy,29
2026-07-31,8,Pulao,Prepared Food,37
